Mã giao dịch,Đại lý,Điểm bán hàng,Thuê bao mua dịch vụ,Thuộc đối tác/chi nhánh,Dịch vụ,Tên gói,Tên kênh,Trạng thái cước,Cờ chốt cước,Trạng thái giao dịch,Thời gian thực hiện giao dịch,Thời gian chốt hoa hồng giao dịch,Loại giao dịch,Giá,Hoa hồng điểm bán,Hoa hồng đại lý
159970785,"IPacking","IPacking_db",84935641523,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,30/07/2023 13:57:12,30/07/2023 13:57:12,Cài đặt,70000,0,22909
159970199,"IPacking","IPacking_db",84772610734,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,30/07/2023 13:28:34,30/07/2023 13:28:34,Cài đặt,150000,0,49091
159970179,"IPacking","IPacking_db",84939760935,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 13:27:58,30/07/2023 13:27:58,Cài đặt,90000,0,29455
159969203,"IPacking","IPacking_db",84934765525,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,30/07/2023 12:49:44,30/07/2023 12:49:44,Cài đặt,70000,0,22909
159969103,"IPacking","IPacking_db",84707403966,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 12:46:00,30/07/2023 12:46:00,Cài đặt,90000,0,29455
159969035,"IPacking","IPacking_db",84766506800,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,30/07/2023 12:43:44,30/07/2023 12:43:44,Cài đặt,70000,0,22909
159968935,"IPacking","IPacking_db",84909530103,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 12:39:47,30/07/2023 12:39:47,Cài đặt,90000,0,29455
159968429,"IPacking","IPacking_db",84796697403,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 12:17:12,30/07/2023 12:17:12,Cài đặt,90000,0,29455
159967157,"IPacking","IPacking_db",84933830000,"TTCNTT",COMBO_TT3,12PT90,Bán hàng qua API,OK_12PT90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 11:27:18,30/07/2023 11:27:18,Cài đặt,1080000,0,353455
159966971,"IPacking","IPacking_db",84904717869,"TTCNTT",COMBO_TT3,12PT120,Bán hàng qua API,OK_XPT120_DK_SUCC,Ðã chốt,Thành công,30/07/2023 11:20:49,30/07/2023 11:20:49,Cài đặt,1440000,0,471273
159966957,"IPacking","IPacking_db",84777543917,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 11:19:51,30/07/2023 11:19:51,Cài đặt,90000,0,29455
159966617,"IPacking","IPacking_db",84762928035,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,30/07/2023 11:06:24,30/07/2023 11:06:24,Cài đặt,150000,0,49091
159966479,"IPacking","IPacking_db",84903410481,"TTCNTT",DICH_VU_4G,12HD200N,Bán hàng qua API,OK_xHDN_CV3804_DK_SUCC_VASXH,Ðã chốt,Thành công,30/07/2023 11:02:26,30/07/2023 11:02:26,Cài đặt,2000000,0,818182
159966249,"IPacking","IPacking_db",84909479583,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,30/07/2023 10:54:04,30/07/2023 10:54:04,Cài đặt,150000,0,49091
159966165,"IPacking","IPacking_db",84933500549,"TTCNTT",COMBO_TT3,12PT120,Bán hàng qua API,OK_XPT120_DK_SUCC,Ðã chốt,Thành công,30/07/2023 10:50:49,30/07/2023 10:50:49,Cài đặt,1440000,0,471273
159965425,"IPacking","IPacking_db",84905288714,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 10:27:30,30/07/2023 10:27:30,Cài đặt,90000,0,29455
159965193,"IPacking","IPacking_db",84799664299,"TTCNTT",COMBO_TT3,12PT70,Bán hàng qua API,OK_12PT70_DK_SUCC,Ðã chốt,Thành công,30/07/2023 10:20:04,30/07/2023 10:20:04,Cài đặt,840000,0,274909
159964745,"IPacking","IPacking_db",84902268303,"TTCNTT",COMBO_TT3,12PT90,Bán hàng qua API,OK_12PT90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 10:05:03,30/07/2023 10:05:03,Cài đặt,1080000,0,353455
159964501,"IPacking","IPacking_db",84909000109,"TTCNTT",COMBO_TT3,12PT120,Bán hàng qua API,OK_XPT120_DK_SUCC,Ðã chốt,Thành công,30/07/2023 09:57:20,30/07/2023 09:57:20,Cài đặt,1440000,0,471273
159964123,"IPacking","IPacking_db",84705872234,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 09:44:50,30/07/2023 09:44:50,Cài đặt,90000,0,29455
159963273,"IPacking","IPacking_db",84906788147,"TTCNTT",COMBO_TT3,NA120,Bán hàng qua API,OK_NA120_DK_SUCC,Ðã chốt,Thành công,30/07/2023 09:21:01,30/07/2023 09:21:01,Cài đặt,120000,0,39273
159963083,"IPacking","IPacking_db",84903245616,"TTCNTT",COMBO_TT3,12PT90,Bán hàng qua API,OK_12PT90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 09:15:11,30/07/2023 09:15:11,Cài đặt,1080000,0,353455
159962171,"IPacking","IPacking_db",84939923327,"TTCNTT",COMBO_TT3,12PT120,Bán hàng qua API,OK_XPT120_DK_SUCC,Ðã chốt,Thành công,30/07/2023 08:55:53,30/07/2023 08:55:53,Cài đặt,1440000,0,471273
159961961,"IPacking","IPacking_db",84901555030,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,30/07/2023 08:49:12,30/07/2023 08:49:12,Cài đặt,150000,0,49091
159961921,"IPacking","IPacking_db",84902525798,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,30/07/2023 08:47:56,30/07/2023 08:47:56,Cài đặt,70000,0,22909
159961657,"IPacking","IPacking_db",84909615279,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,30/07/2023 08:38:11,30/07/2023 08:38:11,Cài đặt,70000,0,22909
159961205,"IPacking","IPacking_db",84794164896,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 08:22:49,30/07/2023 08:22:49,Cài đặt,90000,0,29455
159961159,"IPacking","IPacking_db",84798078031,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 08:20:37,30/07/2023 08:20:37,Cài đặt,90000,0,29455
159960959,"IPacking","IPacking_db",84706557911,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,30/07/2023 08:13:13,30/07/2023 08:13:13,Cài đặt,150000,0,49091
159960579,"IPacking","IPacking_db",84766724663,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,30/07/2023 07:58:31,30/07/2023 07:58:31,Cài đặt,70000,0,22909
159960389,"IPacking","IPacking_db",84906135394,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,30/07/2023 07:50:57,30/07/2023 07:50:57,Cài đặt,150000,0,49091
159960147,"IPacking","IPacking_db",84786454275,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,30/07/2023 07:40:31,30/07/2023 07:40:31,Cài đặt,70000,0,22909
159959707,"IPacking","IPacking_db",84938141259,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,30/07/2023 07:17:47,30/07/2023 07:17:47,Cài đặt,150000,0,49091
159959503,"IPacking","IPacking_db",84788587473,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,30/07/2023 07:05:04,30/07/2023 07:05:04,Cài đặt,70000,0,22909
159959243,"IPacking","IPacking_db",84908513827,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,30/07/2023 06:40:06,30/07/2023 06:40:06,Cài đặt,90000,0,29455
159958153,"IPacking","IPacking_db",84786788468,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 23:34:43,29/07/2023 23:34:43,Cài đặt,90000,0,29455
159956597,"IPacking","IPacking_db",84909647404,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 21:24:10,29/07/2023 21:24:10,Cài đặt,70000,0,22909
159956089,"IPacking","IPacking_db",84901554137,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 20:59:29,29/07/2023 20:59:29,Cài đặt,90000,0,29455
159954989,"IPacking","IPacking_db",84902851946,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 20:16:26,29/07/2023 20:16:26,Cài đặt,90000,0,29455
159954961,"IPacking","IPacking_db",84786518579,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 20:15:24,29/07/2023 20:15:24,Cài đặt,70000,0,22909
159954743,"IPacking","IPacking_db",84898094812,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 20:06:56,29/07/2023 20:06:56,Cài đặt,150000,0,49091
159954605,"IPacking","IPacking_db",84767522522,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 20:01:11,29/07/2023 20:01:11,Cài đặt,150000,0,49091
159953887,"IPacking","IPacking_db",84934841500,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 19:34:34,29/07/2023 19:34:34,Cài đặt,90000,0,29455
159952955,"IPacking","IPacking_db",84939397396,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,29/07/2023 19:06:48,29/07/2023 19:06:48,Cài đặt,120000,0,39273
159952499,"IPacking","IPacking_db",84705437176,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 18:54:15,29/07/2023 18:54:15,Cài đặt,90000,0,29455
159951965,"IPacking","IPacking_db",84899084230,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 18:36:50,29/07/2023 18:36:50,Cài đặt,150000,0,49091
159951847,"IPacking","IPacking_db",84932217366,"TTCNTT",COMBO_TT3,12KC90,Bán hàng qua API,OK_12KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 18:32:20,29/07/2023 18:32:20,Cài đặt,1080000,0,353455
159951427,"IPacking","IPacking_db",84702799002,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 18:18:42,29/07/2023 18:18:42,Cài đặt,150000,0,49091
159951421,"IPacking","IPacking_db",84902428626,"TTCNTT",COMBO_TT3,6KC150,Bán hàng qua API,OK_6KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 18:18:35,29/07/2023 18:18:35,Cài đặt,900000,0,294545
159951413,"IPacking","IPacking_db",84789127505,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 18:18:12,29/07/2023 18:18:12,Cài đặt,70000,0,22909
159950947,"IPacking","IPacking_db",84935753333,"TTCNTT",COMBO_TT3,12PT90,Bán hàng qua API,OK_12PT90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 18:03:21,29/07/2023 18:03:21,Cài đặt,1080000,0,353455
159950885,"IPacking","IPacking_db",84898430738,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 18:01:09,29/07/2023 18:01:09,Cài đặt,90000,0,29455
159950183,"IPacking","IPacking_db",84786539557,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 17:37:56,29/07/2023 17:37:56,Cài đặt,70000,0,22909
159950155,"IPacking","IPacking_db",84773577571,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 17:36:57,29/07/2023 17:36:57,Cài đặt,150000,0,49091
159949695,"IPacking","IPacking_db",84933953321,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,29/07/2023 17:27:08,29/07/2023 17:27:08,Cài đặt,120000,0,39273
159949273,"IPacking","IPacking_db",84934625571,"TTCNTT",COMBO_TT3,12PT90,Bán hàng qua API,OK_12PT90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 17:16:48,29/07/2023 17:16:48,Cài đặt,1080000,0,353455
159949237,"IPacking","IPacking_db",84793537539,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 17:15:54,29/07/2023 17:15:54,Cài đặt,70000,0,22909
159948859,"IPacking","IPacking_db",84934628883,"TTCNTT",COMBO_TT3,6KC150,Bán hàng qua API,OK_6KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 17:06:53,29/07/2023 17:06:53,Cài đặt,900000,0,294545
159948427,"IPacking","IPacking_db",84901776534,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 16:54:26,29/07/2023 16:54:26,Cài đặt,90000,0,29455
159947471,"IPacking","IPacking_db",84906100818,"TTCNTT",COMBO_TT3,3KC150,Bán hàng qua API,OK_3KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 16:31:31,29/07/2023 16:31:31,Cài đặt,450000,0,147273
159947413,"IPacking","IPacking_db",84903446775,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 16:29:35,29/07/2023 16:29:35,Cài đặt,150000,0,49091
159947399,"IPacking","IPacking_db",84903910534,"TTCNTT",COMBO_TT3,NA120,Bán hàng qua API,OK_NA120_DK_SUCC,Ðã chốt,Thành công,29/07/2023 16:29:26,29/07/2023 16:29:26,Cài đặt,120000,0,39273
159947389,"IPacking","IPacking_db",84902639397,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 16:29:20,29/07/2023 16:29:20,Cài đặt,90000,0,29455
159947359,"IPacking","IPacking_db",84907818238,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 16:29:07,29/07/2023 16:29:07,Cài đặt,150000,0,49091
159947337,"IPacking","IPacking_db",84796032759,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 16:28:52,29/07/2023 16:28:52,Cài đặt,70000,0,22909
159947329,"IPacking","IPacking_db",84799000453,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 16:28:47,29/07/2023 16:28:47,Cài đặt,90000,0,29455
159947307,"IPacking","IPacking_db",84766358398,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 16:28:33,29/07/2023 16:28:33,Cài đặt,70000,0,22909
159947187,"IPacking","IPacking_db",84936551114,"TTCNTT",COMBO_TT3,12KC120,Bán hàng qua API,OK_XKC120_DK_SUCC,Ðã chốt,Thành công,29/07/2023 16:24:36,29/07/2023 16:24:36,Cài đặt,1440000,0,471273
159946455,"IPacking","IPacking_db",84899514343,"TTCNTT",COMBO_TT3,12KC120,Bán hàng qua API,OK_XKC120_DK_SUCC,Ðã chốt,Thành công,29/07/2023 15:55:10,29/07/2023 15:55:10,Cài đặt,1440000,0,471273
159945255,"IPacking","IPacking_db",84909421958,"TTCNTT",COMBO_TT3,12KC120,Bán hàng qua API,OK_XKC120_DK_SUCC,Ðã chốt,Thành công,29/07/2023 15:13:20,29/07/2023 15:13:20,Cài đặt,1440000,0,471273
159944191,"IPacking","IPacking_db",84937419389,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 14:29:27,29/07/2023 14:29:27,Cài đặt,150000,0,49091
159943621,"IPacking","IPacking_db",84908300236,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 14:06:46,29/07/2023 14:06:46,Cài đặt,150000,0,49091
159942553,"IPacking","IPacking_db",84776901748,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 13:19:24,29/07/2023 13:19:24,Cài đặt,90000,0,29455
159942069,"IPacking","IPacking_db",84777318368,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,29/07/2023 12:55:50,29/07/2023 12:55:50,Cài đặt,120000,0,39273
159941945,"IPacking","IPacking_db",84909115804,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,29/07/2023 12:49:34,29/07/2023 12:49:34,Cài đặt,120000,0,39273
159941429,"IPacking","IPacking_db",84907203236,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 12:26:56,29/07/2023 12:26:56,Cài đặt,150000,0,49091
159941107,"IPacking","IPacking_db",84935291497,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 12:14:12,29/07/2023 12:14:12,Cài đặt,70000,0,22909
159940507,"IPacking","IPacking_db",84768675789,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 11:55:00,29/07/2023 11:55:00,Cài đặt,90000,0,29455
159940117,"IPacking","IPacking_db",84939648304,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 11:43:20,29/07/2023 11:43:20,Cài đặt,90000,0,29455
159940053,"IPacking","IPacking_db",84933991171,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 11:41:24,29/07/2023 11:41:24,Cài đặt,150000,0,49091
159939705,"IPacking","IPacking_db",84763851758,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 11:31:14,29/07/2023 11:31:14,Cài đặt,70000,0,22909
159939411,"IPacking","IPacking_db",84777262263,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 11:20:30,29/07/2023 11:20:30,Cài đặt,150000,0,49091
159939273,"IPacking","IPacking_db",84936273404,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 11:14:26,29/07/2023 11:14:26,Cài đặt,90000,0,29455
159935697,"IPacking","IPacking_db",84901192919,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 09:13:47,29/07/2023 09:13:47,Cài đặt,90000,0,29455
159934905,"IPacking","IPacking_db",84904780497,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 08:47:32,29/07/2023 08:47:32,Cài đặt,70000,0,22909
159934531,"IPacking","IPacking_db",84784548926,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 08:34:39,29/07/2023 08:34:39,Cài đặt,70000,0,22909
159934225,"IPacking","IPacking_db",84905720203,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,29/07/2023 08:23:50,29/07/2023 08:23:50,Cài đặt,120000,0,39273
159934021,"IPacking","IPacking_db",84934043587,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 08:16:47,29/07/2023 08:16:47,Cài đặt,90000,0,29455
159933417,"IPacking","IPacking_db",84935535863,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 07:53:43,29/07/2023 07:53:43,Cài đặt,90000,0,29455
159933327,"IPacking","IPacking_db",84901622691,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 07:49:43,29/07/2023 07:49:43,Cài đặt,70000,0,22909
159933181,"IPacking","IPacking_db",84904638233,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 07:43:48,29/07/2023 07:43:48,Cài đặt,70000,0,22909
159932933,"IPacking","IPacking_db",84936445779,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 07:34:24,29/07/2023 07:34:24,Cài đặt,90000,0,29455
159932825,"IPacking","IPacking_db",84775878894,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 07:29:08,29/07/2023 07:29:08,Cài đặt,90000,0,29455
159932651,"IPacking","IPacking_db",84932793479,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,29/07/2023 07:20:09,29/07/2023 07:20:09,Cài đặt,150000,0,49091
159932117,"IPacking","IPacking_db",84934255708,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 06:46:44,29/07/2023 06:46:44,Cài đặt,90000,0,29455
159931919,"IPacking","IPacking_db",84773028948,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,29/07/2023 06:25:35,29/07/2023 06:25:35,Cài đặt,70000,0,22909
159931825,"IPacking","IPacking_db",84773323662,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,29/07/2023 06:13:07,29/07/2023 06:13:07,Cài đặt,90000,0,29455
159928983,"IPacking","IPacking_db",84799878559,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,28/07/2023 20:49:06,28/07/2023 20:49:06,Cài đặt,90000,0,29455
159928931,"IPacking","IPacking_db",84702617307,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,28/07/2023 20:46:31,28/07/2023 20:46:31,Cài đặt,150000,0,49091
159928777,"IPacking","IPacking_db",84904486069,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,28/07/2023 20:41:57,28/07/2023 20:41:57,Cài đặt,150000,0,49091
159928771,"IPacking","IPacking_db",84936038070,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,28/07/2023 20:41:49,28/07/2023 20:41:49,Cài đặt,70000,0,22909
159928755,"IPacking","IPacking_db",84705416074,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,28/07/2023 20:41:35,28/07/2023 20:41:35,Cài đặt,90000,0,29455
159928743,"IPacking","IPacking_db",84902858639,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,28/07/2023 20:41:21,28/07/2023 20:41:21,Cài đặt,120000,0,39273
159928733,"IPacking","IPacking_db",84796090682,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,28/07/2023 20:41:10,28/07/2023 20:41:10,Cài đặt,70000,0,22909
159923531,"IPacking","IPacking_db",84908252255,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,28/07/2023 17:36:55,28/07/2023 17:36:55,Cài đặt,70000,0,22909
159921957,"IPacking","IPacking_db",84931293379,"TTCNTT",COMBO_TT3,12PT90,Bán hàng qua API,OK_12PT90_DK_SUCC,Ðã chốt,Thành công,28/07/2023 17:18:13,28/07/2023 17:18:13,Cài đặt,1080000,0,353455
159921149,"IPacking","IPacking_db",84934975490,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,28/07/2023 17:06:50,28/07/2023 17:06:50,Cài đặt,90000,0,29455
159920923,"IPacking","IPacking_db",84762684085,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,28/07/2023 17:03:24,28/07/2023 17:03:24,Cài đặt,90000,0,29455
159919509,"IPacking","IPacking_db",84904888942,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,28/07/2023 16:44:04,28/07/2023 16:44:04,Cài đặt,1800000,0,589091
159917821,"IPacking","IPacking_db",84936959386,"TTCNTT",COMBO_TT3,6PT70,Bán hàng qua API,OK_6PT70_DK_SUCC,Ðã chốt,Thành công,28/07/2023 16:20:50,28/07/2023 16:20:50,Cài đặt,420000,0,137455
159915125,"IPacking","IPacking_db",84708094243,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,28/07/2023 15:46:53,28/07/2023 15:46:53,Cài đặt,90000,0,29455
159912885,"IPacking","IPacking_db",84789474805,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,28/07/2023 15:17:39,28/07/2023 15:17:39,Cài đặt,90000,0,29455
